2015-04,Florida,58966
2015-04,Georgia,18398
2015-04,Idaho,6439
2015-04,Illinois,29041
2015-04,Indiana,27104
2015-04,Iowa,2374
2015-04,Kansas,10146
2015-04,Kentucky,14841
2015-04,Louisiana,16630
2015-04,Maine,6096
2015-04,Maryland,8343
2015-04,Massachusetts,7847
2015-04,Michigan,18562
2015-04,Minnesota,20488
2015-04,Mississippi,10832
2015-04,Missouri,30246
2015-04,Montana,6861
2015-04,Nebraska,1720
2015-04,Nevada,6424
2015-04,New Hampshire,7292
2015-04,New Jersey,7464
2015-04,New Mexico,8838
2015-04,New-York State,22503
2015-04,North Carolina,10617
2015-04,North Dakota,4196
2015-04,Ohio,42965
2015-04,Oklahoma,21327
2015-04,Oregon,20543
2015-04,Pennsylvania,53064
2015-04,Rhode Island,1525
2015-04,South Carolina,12616
2015-04,South Dakota,5592
2015-04,Tennessee,30551
2015-04,Texas,70630
2015-04,Utah,5844
2015-04,Vermont,2947
2015-04,Virginia,30310
2015-04,Washington State,23460
2015-04,West Virginia,12622
2015-04,Wisconsin,23612
2015-04,Wyoming,3663
2015-03,Alabama,30577
2015-03,Arizona,20719
2015-03,Arkansas,12853
2015-03,California,68717
2015-03,Colorado,31975
2015-03,Connecticut,16141
2015-03,Delaware,3886
2015-03,District of Columbia,66
2015-03,Florida,69429
2015-03,Georgia,25802
2015-03,Idaho,7719
2015-03,Illinois,27846
2015-03,Indiana,36074
2015-03,Iowa,3506
2015-03,Kansas,12352
2015-03,Kentucky,18734
2015-03,Louisiana,21944
2015-03,Maine,6849
2015-03,Maryland,8503
2015-03,Massachusetts,10351
2015-03,Michigan,24123
2015-03,Minnesota,23040
2015-03,Mississippi,14579
2015-03,Missouri,38800
2015-03,Montana,8007
2015-03,Nebraska,2160
2015-03,Nevada,8013
2015-03,New Hampshire,8068
2015-03,New Jersey,8380
2015-03,New Mexico,11002
2015-03,New-York State,24350
2015-03,North Carolina,13336
2015-03,North Dakota,5388
2015-03,Ohio,52693
2015-03,Oklahoma,24744
2015-03,Oregon,23798
2015-03,Pennsylvania,67414
2015-03,Rhode Island,1781
2015-03,South Carolina,16363
2015-03,South Dakota,7144
2015-03,Tennessee,37130
2015-03,Texas,90224
2015-03,Utah,7053
2015-03,Vermont,3007
2015-03,Virginia,38095
2015-03,Washington State,27178
2015-03,West Virginia,16208
2015-03,Wisconsin,29213
2015-03,Wyoming,4270
2015-02,Alabama,37845
2015-02,Arizona,22162
2015-02,Arkansas,15836
2015-02,California,64958
2015-02,Colorado,31269
2015-02,Connecticut,13696
2015-02,Delaware,3816
2015-02,District of Columbia,53
2015-02,Florida,77618
2015-02,Georgia,33604
2015-02,Idaho,8138
2015-02,Illinois,36993
2015-02,Indiana,38023
2015-02,Iowa,3252
2015-02,Kansas,13803
2015-02,Kentucky,23395
2015-02,Louisiana,23144
2015-02,Maine,5507
2015-02,Maryland,7485
2015-02,Massachusetts,6795
2015-02,Michigan,22999
2015-02,Minnesota,19704
2015-02,Mississippi,18523
2015-02,Missouri,41906
2015-02,Montana,7426
2015-02,Nebraska,2289
2015-02,Nevada,8438
2015-02,New Hampshire,6713
2015-02,New Jersey,7106
2015-02,New Mexico,10664
2015-02,New-York State,21855
2015-02,North Carolina,16002
2015-02,North Dakota,4645
2015-02,Ohio,52973
2015-02,Oklahoma,27115
2015-02,Oregon,24162
2015-02,Pennsylvania,60613
2015-02,Rhode Island,1557
2015-02,South Carolina,20903
2015-02,South Dakota,7616
2015-02,Tennessee,43832
2015-02,Texas,100002
2015-02,Utah,7686
2015-02,Vermont,3070
2015-02,Virginia,39236
2015-02,Washington State,27205
2015-02,West Virginia,17257
2015-02,Wisconsin,25693
2015-02,Wyoming,4223
2015-01,Alabama,29235
2015-01,Arizona,17393
2015-01,Arkansas,11055
2015-01,California,61084
2015-01,Colorado,27671
2015-01,Connecticut,13801
2015-01,Delaware,3506
2015-01,District of Columbia,61
2015-01,Florida,65848
2015-01,Georgia,22930
2015-01,Idaho,5910
2015-01,Illinois,32885
2015-01,Indiana,30368
2015-01,Iowa,2683
2015-01,Kansas,11301
2015-01,Kentucky,17292
2015-01,Louisiana,21118
2015-01,Maine,4902
2015-01,Maryland,7337
2015-01,Massachusetts,7707
2015-01,Michigan,17183
2015-01,Minnesota,16130
2015-01,Mississippi,13018
2015-01,Missouri,35186
2015-01,Montana,5584
2015-01,Nebraska,2226
2015-01,Nevada,6489
2015-01,New Hampshire,6749
2015-01,New Jersey,7017
2015-01,New Mexico,8237
2015-01,New-York State,21480
2015-01,North Carolina,14334
2015-01,North Dakota,4465
2015-01,Ohio,42454
2015-01,Oklahoma,23045
2015-01,Oregon,19367
2015-01,Pennsylvania,52766
2015-01,Rhode Island,1508
2015-01,South Carolina,14923
2015-01,South Dakota,6030
2015-01,Tennessee,37204
2015-01,Texas,80550
2015-01,Utah,6240
2015-01,Vermont,2252
2015-01,Virginia,35456
2015-01,Washington State,23200
2015-01,West Virginia,12757
2015-01,Wisconsin,18924
2015-01,Wyoming,3476
2014-12,Alabama,53079
2014-12,Arizona,25709
2014-12,Arkansas,22381
2014-12,California,114179
2014-12,Colorado,40418
2014-12,Connecticut,17058
2014-12,Delaware,5399
2014-12,District of Columbia,53
2014-12,Florida,87510
2014-12,Georgia,42413
2014-12,Idaho,11173
2014-12,Illinois,44566
2014-12,Indiana,44585
2014-12,Iowa,5834
2014-12,Kansas,18072
2014-12,Kentucky,31937
2014-12,Louisiana,40844
2014-12,Maine,8354
2014-12,Maryland,11196
2014-12,Massachusetts,8749
2014-12,Michigan,27436
2014-12,Minnesota,22439
2014-12,Mississippi,27979
2014-12,Missouri,53220
2014-12,Montana,10715
2014-12,Nebraska,4639
2014-12,Nevada,9558
2014-12,New Hampshire,9181
2014-12,New Jersey,8564
2014-12,New Mexico,13296
2014-12,New-York State,30752
2014-12,North Carolina,28827
2014-12,North Dakota,6038
2014-12,Ohio,66410
2014-12,Oklahoma,39543
2014-12,Oregon,28340
2014-12,Pennsylvania,74565
2014-12,Rhode Island,1789
2014-12,South Carolina,26225
2014-12,South Dakota,8995
2014-12,Tennessee,60415
2014-12,Texas,144601
2014-12,Utah,12762
2014-12,Vermont,3021
2014-12,Virginia,48635
2014-12,Washington State,34729
2014-12,West Virginia,22611
2014-12,Wisconsin,26945
2014-12,Wyoming,6112
2014-11,Alabama,38803
2014-11,Arizona,19336
2014-11,Arkansas,17633
2014-11,California,78743
2014-11,Colorado,31630
2014-11,Connecticut,14063
2014-11,Delaware,4495
2014-11,District of Columbia,45
2014-11,Florida,69849
2014-11,Georgia,29440
2014-11,Idaho,7624
2014-11,Illinois,37562
2014-11,Indiana,37062
2014-11,Iowa,5192
2014-11,Kansas,15050
2014-11,Kentucky,24439
2014-11,Louisiana,30035
2014-11,Maine,6782
2014-11,Maryland,11186
2014-11,Massachusetts,8068
2014-11,Michigan,26008
2014-11,Minnesota,19932
2014-11,Mississippi,19501
2014-11,Missouri,49984
2014-11,Montana,7738
2014-11,Nebraska,3892
2014-11,Nevada,7115
2014-11,New Hampshire,7622
2014-11,New Jersey,7498
2014-11,New Mexico,10104
2014-11,New-York State,29085
2014-11,North Carolina,23522
2014-11,North Dakota,5470
2014-11,Ohio,58894
2014-11,Oklahoma,31618
2014-11,Oregon,21951
2014-11,Pennsylvania,70917
2014-11,Rhode Island,1632
2014-11,South Carolina,19537
2014-11,South Dakota,7981
2014-11,Tennessee,45923
2014-11,Texas,105891
2014-11,Utah,9079
2014-11,Vermont,2746
2014-11,Virginia,42849
2014-11,Washington State,30076
2014-11,West Virginia,18837
2014-11,Wisconsin,25595
2014-11,Wyoming,4312
2014-10,Alabama,28573
2014-10,Arizona,17523
2014-10,Arkansas,14419
2014-10,California,73436
2014-10,Colorado,29353
2014-10,Connecticut,13588
2014-10,Delaware,3503
2014-10,District of Columbia,51
2014-10,Florida,62096
2014-10,Georgia,23935
2014-10,Idaho,7590
2014-10,Illinois,31950
2014-10,Indiana,31059
2014-10,Iowa,3843
2014-10,Kansas,10817
2014-10,Kentucky,19993
2014-10,Louisiana,25001
2014-10,Maine,9352
2014-10,Maryland,8374
2014-10,Massachusetts,8245
2014-10,Michigan,22244
2014-10,Minnesota,24847
2014-10,Mississippi,14349
2014-10,Missouri,38383
2014-10,Montana,9334
2014-10,Nebraska,2828
2014-10,Nevada,6710
2014-10,New Hampshire,8084
2014-10,New Jersey,7319
2014-10,New Mexico,9690
2014-10,New-York State,30090
2014-10,North Carolina,16646
2014-10,North Dakota,6904
2014-10,Ohio,47663
2014-10,Oklahoma,24783
2014-10,Oregon,20640
2014-10,Pennsylvania,60908
2014-10,Rhode Island,1713
2014-10,South Carolina,14884
2014-10,South Dakota,8680
2014-10,Tennessee,36637
2014-10,Texas,84589
2014-10,Utah,6399
2014-10,Vermont,2983
2014-10,Virginia,35282
2014-10,Washington State,25959
2014-10,West Virginia,15539
2014-10,Wisconsin,26934
2014-10,Wyoming,4227
2014-09,Alabama,25467
2014-09,Arizona,16140
2014-09,Arkansas,10554
2014-09,California,66223
2014-09,Colorado,25691
2014-09,Connecticut,11445
2014-09,Delaware,3058
2014-09,District of Columbia,48
2014-09,Florida,58914
2014-09,Georgia,19470
2014-09,Idaho,7323
2014-09,Illinois,28251
2014-09,Indiana,26202
2014-09,Iowa,2838
2014-09,Kansas,9278
2014-09,Kentucky,14989
2014-09,Louisiana,27990
2014-09,Maine,7036
2014-09,Maryland,7079
2014-09,Massachusetts,6518
2014-09,Michigan,19719
2014-09,Minnesota,22389
2014-09,Mississippi,16274
2014-09,Missouri,29675
2014-09,Montana,7835
2014-09,Nebraska,2246
2014-09,Nevada,6320
2014-09,New Hampshire,6658
2014-09,New Jersey,6346
2014-09,New Mexico,8248
2014-09,New-York State,24185
2014-09,North Carolina,13240
2014-09,North Dakota,5187
2014-09,Ohio,38635
2014-09,Oklahoma,20607
2014-09,Oregon,19478
2014-09,Pennsylvania,51329
2014-09,Rhode Island,1406
2014-09,South Carolina,12319
2014-09,South Dakota,6485
2014-09,Tennessee,31283
2014-09,Texas,81736
2014-09,Utah,6517
2014-09,Vermont,2637
2014-09,Virginia,30863
2014-09,Washington State,21955
2014-09,West Virginia,12568
2014-09,Wisconsin,22803
2014-09,Wyoming,3997
2014-08,Alabama,24888
2014-08,Arizona,16348
2014-08,Arkansas,9371
2014-08,California,69300
2014-08,Colorado,26619
2014-08,Connecticut,8554
2014-08,Delaware,3050
2014-08,District of Columbia,47
2014-08,Florida,57054
2014-08,Georgia,18966
2014-08,Idaho,6266
2014-08,Illinois,28723
2014-08,Indiana,27627
2014-08,Iowa,2322
2014-08,Kansas,8898
2014-08,Kentucky,14612
2014-08,Louisiana,20815
2014-08,Maine,5686
2014-08,Maryland,6980
2014-08,Massachusetts,7594
2014-08,Michigan,17753
2014-08,Minnesota,18135
2014-08,Mississippi,11768
2014-08,Missouri,31747
2014-08,Montana,7139
2014-08,Nebraska,1959
2014-08,Nevada,6469
2014-08,New Hampshire,6778
2014-08,New Jersey,6688
2014-08,New Mexico,8447
2014-08,New-York State,20413
2014-08,North Carolina,12968
2014-08,North Dakota,4332
2014-08,Ohio,37529
2014-08,Oklahoma,20349
2014-08,Oregon,16633
2014-08,Pennsylvania,49342
2014-08,Rhode Island,1473
2014-08,South Carolina,12610
2014-08,South Dakota,5665
2014-08,Tennessee,31369
2014-08,Texas,81679
2014-08,Utah,5496
2014-08,Vermont,2197
2014-08,Virginia,29709
2014-08,Washington State,20809
2014-08,West Virginia,11222
2014-08,Wisconsin,20375
2014-08,Wyoming,3481
2014-07,Alabama,21098
2014-07,Arizona,13826
2014-07,Arkansas,7596
2014-07,California,59394
2014-07,Colorado,23777
2014-07,Connecticut,5630
2014-07,Delaware,2634
2014-07,District of Columbia,48
2014-07,Florida,51234
2014-07,Georgia,14969
2014-07,Idaho,4793
2014-07,Illinois,25405
2014-07,Indiana,22601
2014-07,Iowa,1725
2014-07,Kansas,7507
2014-07,Kentucky,11803
2014-07,Louisiana,15130
2014-07,Maine,4376
2014-07,Maryland,5487
2014-07,Massachusetts,6076
2014-07,Michigan,13612
2014-07,Minnesota,13204
2014-07,Mississippi,8607
2014-07,Missouri,22407
2014-07,Montana,5390
2014-07,Nebraska,1316
2014-07,Nevada,5638
2014-07,New Hampshire,5582
2014-07,New Jersey,6670
2014-07,New Mexico,6996
2014-07,New-York State,17001
2014-07,North Carolina,9229
2014-07,North Dakota,3295
2014-07,Ohio,33972
2014-07,Oklahoma,17040
2014-07,Oregon,14886
2014-07,Pennsylvania,41087
2014-07,Rhode Island,1250
2014-07,South Carolina,9548
2014-07,South Dakota,4375
2014-07,Tennessee,25856
2014-07,Texas,60881
2014-07,Utah,4522
2014-07,Vermont,1804
2014-07,Virginia,27332
2014-07,Washington State,18321
2014-07,West Virginia,9434
2014-07,Wisconsin,15629
2014-07,Wyoming,3116
2014-06,Alabama,21716
2014-06,Arizona,14003
2014-06,Arkansas,7647
2014-06,California,58789
2014-06,Colorado,21892
2014-06,Connecticut,5940
2014-06,Delaware,2597
2014-06,District of Columbia,22
2014-06,Florida,50683
2014-06,Georgia,15631
2014-06,Idaho,5410
2014-06,Illinois,24146
2014-06,Indiana,21771
2014-06,Iowa,1760
2014-06,Kansas,7286
2014-06,Kentucky,11257
2014-06,Louisiana,16088
2014-06,Maine,4250
2014-06,Maryland,6024
2014-06,Massachusetts,6081
2014-06,Michigan,13085
2014-06,Minnesota,13388
2014-06,Mississippi,8260
2014-06,Missouri,22898
2014-06,Montana,6099
2014-06,Nebraska,1233
2014-06,Nevada,6113
2014-06,New Hampshire,5775
2014-06,New Jersey,6511
2014-06,New Mexico,7506
2014-06,New-York State,16192
2014-06,North Carolina,9453
2014-06,North Dakota,3305
2014-06,Ohio,31648
2014-06,Oklahoma,17273
2014-06,Oregon,16420
2014-06,Pennsylvania,39338
2014-06,Rhode Island,1144
2014-06,South Carolina,9656
2014-06,South Dakota,4262
2014-06,Tennessee,24567
2014-06,Texas,61852
2014-06,Utah,4836
2014-06,Vermont,1654
2014-06,Virginia,25728
2014-06,Washington State,19943
2014-06,West Virginia,9076
2014-06,Wisconsin,15033
2014-06,Wyoming,3277
2014-05,Alabama,21679
2014-05,Arizona,15177
2014-05,Arkansas,7800
2014-05,California,64822
2014-05,Colorado,24593
2014-05,Connecticut,6737
2014-05,Delaware,3461
2014-05,District of Columbia,31
2014-05,Florida,52758
2014-05,Georgia,16178
2014-05,Idaho,5835
2014-05,Illinois,27156
2014-05,Indiana,24849
2014-05,Iowa,1779
2014-05,Kansas,7934
2014-05,Kentucky,11962
2014-05,Louisiana,16117
2014-05,Maine,5117
2014-05,Maryland,6409
2014-05,Massachusetts,7007
2014-05,Michigan,15410
2014-05,Minnesota,14918
2014-05,Mississippi,9043
2014-05,Missouri,24195
2014-05,Montana,6251
2014-05,Nebraska,1430
2014-05,Nevada,6275
2014-05,New Hampshire,6633
2014-05,New Jersey,7727
2014-05,New Mexico,8097
2014-05,New-York State,18690
2014-05,North Carolina,9324
2014-05,North Dakota,4045
2014-05,Ohio,36444
2014-05,Oklahoma,17251
2014-05,Oregon,17835
2014-05,Pennsylvania,44872
2014-05,Rhode Island,1337
2014-05,South Carolina,10319
2014-05,South Dakota,4651
2014-05,Tennessee,25646
2014-05,Texas,66296
2014-05,Utah,5308
2014-05,Vermont,1991
2014-05,Virginia,26699
2014-05,Washington State,21071
2014-05,West Virginia,10441
2014-05,Wisconsin,17451
2014-05,Wyoming,3704
2014-04,Alabama,24127
2014-04,Arizona,17015
2014-04,Arkansas,9214
2014-04,California,70449
2014-04,Colorado,26629
2014-04,Connecticut,7599
2014-04,Delaware,2406
2014-04,District of Columbia,34
2014-04,Florida,56683
2014-04,Georgia,17688
2014-04,Idaho,6030
2014-04,Illinois,32464
2014-04,Indiana,28191
2014-04,Iowa,2562
2014-04,Kansas,9810
2014-04,Kentucky,14376
2014-04,Louisiana,16819
2014-04,Maine,6308
2014-04,Maryland,8462
2014-04,Massachusetts,8068
2014-04,Michigan,19173
2014-04,Minnesota,21136
2014-04,Mississippi,9703
2014-04,Missouri,29454
2014-04,Montana,7106
2014-04,Nebraska,1644
2014-04,Nevada,6999
2014-04,New Hampshire,7437
2014-04,New Jersey,8316
2014-04,New Mexico,8544
2014-04,New-York State,23026
2014-04,North Carolina,10865
2014-04,North Dakota,5089
2014-04,Ohio,44379
2014-04,Oklahoma,21384
2014-04,Oregon,19453
2014-04,Pennsylvania,52488
2014-04,Rhode Island,1510
2014-04,South Carolina,12569
2014-04,South Dakota,5454
2014-04,Tennessee,28288
2014-04,Texas,69036
2014-04,Utah,5714
2014-04,Vermont,3012
2014-04,Virginia,30297
2014-04,Washington State,23837
2014-04,West Virginia,12432
2014-04,Wisconsin,25508
2014-04,Wyoming,4214
2014-03,Alabama,30430
2014-03,Arizona,20973
2014-03,Arkansas,11978
2014-03,California,79441
2014-03,Colorado,32130
2014-03,Connecticut,18873
2014-03,Delaware,3028
2014-03,District of Columbia,48
2014-03,Florida,65870
2014-03,Georgia,25097
2014-03,Idaho,7512
2014-03,Illinois,41819
2014-03,Indiana,38064
2014-03,Iowa,3817
2014-03,Kansas,12378
2014-03,Kentucky,19511
2014-03,Louisiana,22126
2014-03,Maine,6965
2014-03,Maryland,13909
2014-03,Massachusetts,10401
2014-03,Michigan,24668
2014-03,Minnesota,23079
2014-03,Mississippi,13675
2014-03,Missouri,36562
2014-03,Montana,7990
2014-03,Nebraska,2200
2014-03,Nevada,8222
2014-03,New Hampshire,8755
2014-03,New Jersey,9520
2014-03,New Mexico,11128
2014-03,New-York State,25382
2014-03,North Carolina,14625
2014-03,North Dakota,5363
2014-03,Ohio,54082
2014-03,Oklahoma,24968
2014-03,Oregon,24240
2014-03,Pennsylvania,68291
2014-03,Rhode Island,2018
2014-03,South Carolina,16302
2014-03,South Dakota,6918
2014-03,Tennessee,34958
2014-03,Texas,87927
2014-03,Utah,7210
2014-03,Vermont,3178
2014-03,Virginia,39796
2014-03,Washington State,28588
2014-03,West Virginia,16258
2014-03,Wisconsin,30030
2014-03,Wyoming,4646
2014-02,Alabama,34149
2014-02,Arizona,21443
2014-02,Arkansas,14687
2014-02,California,68776
2014-02,Colorado,30252
2014-02,Connecticut,16597
2014-02,Delaware,2682
2014-02,District of Columbia,27
2014-02,Florida,71976
2014-02,Georgia,27980
2014-02,Idaho,7596
2014-02,Illinois,36897
2014-02,Indiana,37136
2014-02,Iowa,3145
2014-02,Kansas,13695
2014-02,Kentucky,23507
2014-02,Louisiana,23626
2014-02,Maine,6303
2014-02,Maryland,15602
2014-02,Massachusetts,8150
2014-02,Michigan,21870
2014-02,Minnesota,17858
2014-02,Mississippi,15913
2014-02,Missouri,37969
2014-02,Montana,6801
2014-02,Nebraska,2242
2014-02,Nevada,8373
2014-02,New Hampshire,7350
2014-02,New Jersey,7617
2014-02,New Mexico,10978
2014-02,New-York State,22167
2014-02,North Carolina,16096
2014-02,North Dakota,4724
2014-02,Ohio,52596
2014-02,Oklahoma,26382
2014-02,Oregon,23159
2014-02,Pennsylvania,57742
2014-02,Rhode Island,1714
2014-02,South Carolina,17665
2014-02,South Dakota,7021
2014-02,Tennessee,43659
2014-02,Texas,96967
2014-02,Utah,7560
2014-02,Vermont,2999
2014-02,Virginia,40942
2014-02,Washington State,27796
2014-02,West Virginia,16673
2014-02,Wisconsin,25610
2014-02,Wyoming,4418
2014-01,Alabama,25161
2014-01,Arizona,16968
2014-01,Arkansas,9910
2014-01,California,61419
2014-01,Colorado,25576
2014-01,Connecticut,12023
2014-01,Delaware,2268
2014-01,District of Columbia,51
2014-01,Florida,59742
2014-01,Georgia,18371
2014-01,Idaho,5458
2014-01,Illinois,31354
2014-01,Indiana,25272
2014-01,Iowa,2627
2014-01,Kansas,11164
2014-01,Kentucky,13773
2014-01,Louisiana,19689
2014-01,Maine,5092
2014-01,Maryland,18371
2014-01,Massachusetts,8101
2014-01,Michigan,14802
2014-01,Minnesota,14601
2014-01,Mississippi,11293
2014-01,Missouri,28993
2014-01,Montana,5532
2014-01,Nebraska,2059
2014-01,Nevada,6444
2014-01,New Hampshire,6597
2014-01,New Jersey,7798
2014-01,New Mexico,8196
2014-01,New-York State,20320
2014-01,North Carolina,12388
2014-01,North Dakota,4062
2014-01,Ohio,36744
2014-01,Oklahoma,21781
2014-01,Oregon,19457
2014-01,Pennsylvania,48575
2014-01,Rhode Island,1478
2014-01,South Carolina,12575
2014-01,South Dakota,5585
2014-01,Tennessee,30962
2014-01,Texas,75982
2014-01,Utah,5689
2014-01,Vermont,2038
2014-01,Virginia,30931
2014-01,Washington State,24404
2014-01,West Virginia,11474
2014-01,Wisconsin,18211
2014-01,Wyoming,3320
2013-12,Alabama,50709
2013-12,Arizona,25845
2013-12,Arkansas,19755
2013-12,California,104969
2013-12,Colorado,38331
2013-12,Connecticut,9326
2013-12,Delaware,3489
2013-12,District of Columbia,35
2013-12,Florida,83450
2013-12,Georgia,39039
2013-12,Idaho,10581
2013-12,Illinois,42997
2013-12,Indiana,41725
2013-12,Iowa,5888
2013-12,Kansas,18073
2013-12,Kentucky,29282
2013-12,Louisiana,39519
2013-12,Maine,7316
2013-12,Maryland,18401
2013-12,Massachusetts,8087
2013-12,Michigan,26024
2013-12,Minnesota,20929
2013-12,Mississippi,25328
2013-12,Missouri,44197
2013-12,Montana,9651
2013-12,Nebraska,4576
2013-12,Nevada,10007
2013-12,New Hampshire,8457
2013-12,New Jersey,8964
2013-12,New Mexico,12711
2013-12,New-York State,28799
2013-12,North Carolina,29838
2013-12,North Dakota,6116
2013-12,Ohio,62828
2013-12,Oklahoma,34157
2013-12,Oregon,26529
2013-12,Pennsylvania,68291
2013-12,Rhode Island,1750
2013-12,South Carolina,23857
2013-12,South Dakota,8581
2013-12,Tennessee,53849
2013-12,Texas,134634
2013-12,Utah,12451
2013-12,Vermont,2769
2013-12,Virginia,50355
2013-12,Washington State,33486
2013-12,West Virginia,22561
2013-12,Wisconsin,26956
2013-12,Wyoming,5802
2013-11,Alabama,37193
2013-11,Arizona,20084
2013-11,Arkansas,16839
2013-11,California,74877
2013-11,Colorado,32272
2013-11,Connecticut,8636
2013-11,Delaware,3144
2013-11,District of Columbia,34
2013-11,Florida,68037
2013-11,Georgia,27490
2013-11,Idaho,7778
2013-11,Illinois,38686
2013-11,Indiana,38157
2013-11,Iowa,5442
2013-11,Kansas,15654
2013-11,Kentucky,23566
2013-11,Louisiana,30045
2013-11,Maine,7411
2013-11,Maryland,15789
2013-11,Massachusetts,8501
2013-11,Michigan,26748
2013-11,Minnesota,22165
2013-11,Mississippi,20462
2013-11,Missouri,39145
2013-11,Montana,7967
2013-11,Nebraska,3806
2013-11,Nevada,8127
2013-11,New Hampshire,7828
2013-11,New Jersey,9899
2013-11,New Mexico,10330
2013-11,New-York State,29593
2013-11,North Carolina,22794
2013-11,North Dakota,5958
2013-11,Ohio,56579
2013-11,Oklahoma,29527
2013-11,Oregon,22834
2013-11,Pennsylvania,70453
2013-11,Rhode Island,1769
2013-11,South Carolina,18267
2013-11,South Dakota,7808
2013-11,Tennessee,43534
2013-11,Texas,100905
2013-11,Utah,9155
2013-11,Vermont,2904
2013-11,Virginia,43992
2013-11,Washington State,27932
2013-11,West Virginia,19400
2013-11,Wisconsin,29557
2013-11,Wyoming,4574
2013-10,Alabama,27709
2013-10,Arizona,16469
2013-10,Arkansas,12647
2013-10,California,68507
2013-10,Colorado,27451
2013-10,Connecticut,7548
2013-10,Delaware,2662
2013-10,District of Columbia,36
2013-10,Florida,57282
2013-10,Georgia,21444
2013-10,Idaho,7110
2013-10,Illinois,31218
2013-10,Indiana,29295
2013-10,Iowa,3908
2013-10,Kansas,12017
2013-10,Kentucky,16923
2013-10,Louisiana,24258
2013-10,Maine,9033
2013-10,Maryland,19426
2013-10,Massachusetts,8053
2013-10,Michigan,22153
2013-10,Minnesota,25041
2013-10,Mississippi,13743
2013-10,Missouri,33995
2013-10,Montana,8499
2013-10,Nebraska,2856
2013-10,Nevada,7094
2013-10,New Hampshire,7858
2013-10,New Jersey,9151
2013-10,New Mexico,9461
2013-10,New-York State,27284
2013-10,North Carolina,16425
2013-10,North Dakota,6857
2013-10,Ohio,43909
2013-10,Oklahoma,21659
2013-10,Oregon,19463
2013-10,Pennsylvania,58761
2013-10,Rhode Island,1700
2013-10,South Carolina,13289
2013-10,South Dakota,7928
2013-10,Tennessee,31928
2013-10,Texas,81489
2013-10,Utah,6207
2013-10,Vermont,2860
2013-10,Virginia,35764
2013-10,Washington State,26265
2013-10,West Virginia,15238
2013-10,Wisconsin,28885
2013-10,Wyoming,3588
2013-09,Alabama,24483
2013-09,Arizona,16142
2013-09,Arkansas,10046
2013-09,California,66524
2013-09,Colorado,25546
2013-09,Connecticut,8508
2013-09,Delaware,2181
2013-09,District of Columbia,36
2013-09,Florida,52681
2013-09,Georgia,17342
2013-09,Idaho,6745
2013-09,Illinois,27007
2013-09,Indiana,25910
2013-09,Iowa,3319
2013-09,Kansas,10062
2013-09,Kentucky,13988
2013-09,Louisiana,26186
2013-09,Maine,7515
2013-09,Maryland,47967
2013-09,Massachusetts,6720
2013-09,Michigan,21223
2013-09,Minnesota,23418
2013-09,Mississippi,11321
2013-09,Missouri,28358
2013-09,Montana,7228
2013-09,Nebraska,2324
2013-09,Nevada,6467
2013-09,New Hampshire,6908
2013-09,New Jersey,7915
2013-09,New Mexico,8036
2013-09,New-York State,24001
2013-09,North Carolina,13128
2013-09,North Dakota,5636
2013-09,Ohio,38668
2013-09,Oklahoma,18621
2013-09,Oregon,19695
2013-09,Pennsylvania,52707
2013-09,Rhode Island,1474
2013-09,South Carolina,11560
2013-09,South Dakota,6239
2013-09,Tennessee,28722
2013-09,Texas,79261
2013-09,Utah,6074
2013-09,Vermont,2646
2013-09,Virginia,32746
2013-09,Washington State,23604
2013-09,West Virginia,13160
2013-09,Wisconsin,25996
2013-09,Wyoming,3869
2013-08,Alabama,27712
2013-08,Arizona,18344
2013-08,Arkansas,10533
2013-08,California,70994
2013-08,Colorado,24820
2013-08,Connecticut,8421
2013-08,Delaware,2228
2013-08,District of Columbia,34
2013-08,Florida,56135
2013-08,Georgia,18976
2013-08,Idaho,6704
2013-08,Illinois,29296
2013-08,Indiana,27039
2013-08,Iowa,2742
2013-08,Kansas,10675
2013-08,Kentucky,15662
2013-08,Louisiana,22291
2013-08,Maine,6276
2013-08,Maryland,14495
2013-08,Massachusetts,7854
2013-08,Michigan,18495
2013-08,Minnesota,19825
2013-08,Mississippi,13249
2013-08,Missouri,31281
2013-08,Montana,7955
2013-08,Nebraska,2180
2013-08,Nevada,7082
2013-08,New Hampshire,7014
2013-08,New Jersey,9667
2013-08,New Mexico,8826
2013-08,New-York State,20513
2013-08,North Carolina,14482
2013-08,North Dakota,4545
2013-08,Ohio,38216
2013-08,Oklahoma,21778
2013-08,Oregon,18488
2013-08,Pennsylvania,52667
2013-08,Rhode Island,1503
2013-08,South Carolina,13549
2013-08,South Dakota,5499
2013-08,Tennessee,30736
2013-08,Texas,84114
2013-08,Utah,5634
2013-08,Vermont,2228
2013-08,Virginia,32332
2013-08,Washington State,24911
2013-08,West Virginia,12905
2013-08,Wisconsin,22073
2013-08,Wyoming,3977
2013-07,Alabama,24095
2013-07,Arizona,14718
2013-07,Arkansas,8210
2013-07,California,61095
2013-07,Colorado,21021
2013-07,Connecticut,7146
2013-07,Delaware,1970
2013-07,District of Columbia,31
2013-07,Florida,52868
2013-07,Georgia,15399
2013-07,Idaho,4890
2013-07,Illinois,26369
2013-07,Indiana,21701
2013-07,Iowa,1685
2013-07,Kansas,9198
2013-07,Kentucky,12528
2013-07,Louisiana,17031
2013-07,Maine,4973
2013-07,Maryland,11888
2013-07,Massachusetts,6572
